      1.1000000000  -15141.3088641860   19337.2570882337      44.4101205793    1276.2659963714    -656.0772425295      -3.4130717421   19355.3232080936     -11.7207033083     -52.9561218631      -0.0407883408      -0.6858311377       0.0029184567       0.0022378745       0.0001135452      -0.0000833905      -0.0293851240       0.2206713061      -0.0049383057      -0.0003079355      -0.2108960892       0.0001529968
      1.2000000000  -15013.8955523705   19271.4330509473      44.0690515767    1271.9964377623    -660.4017285409      -3.4082563300   19289.1973138126     -11.8067925801     -53.0613542821      -0.0379285837      -0.6887717154       0.0029110176       0.0022439177       0.0002218686      -0.0000629067      -0.0294199190       0.2201760407      -0.0049601416       0.0002073620      -0.2097914044       0.0001492270
      1.3000000000  -14886.9103157926   19205.1770612728      43.7284328227    1267.7043009089    -664.7162361726      -3.4038770197   19222.6430130964     -11.8943394243     -53.1644481915      -0.0340107502      -0.6917147756       0.0029035360       0.0022489503       0.0002127527      -0.0000742447      -0.0294450823       0.2196796897      -0.0049707400      -0.0001823100      -0.2086773045       0.0001425643
      1.4000000000  -14760.3554722650   19138.4901375119      43.3882784864    1263.3887001979    -669.0204863354      -3.3990450590   19155.6613040483     -11.9834110509     -53.2669028698      -0.0358071762      -0.6946606546       0.0028962885       0.0022552894       0.0001315118      -0.0000885520      -0.0294717958       0.2191818850      -0.0049834606      -0.0003640147      -0.2075552424       0.0001362481
      1.5000000000  -14634.2333453321   19071.3733273791      43.0485970233    1259.0499210913    -673.3138827029      -3.3943633673   19088.2532141004     -12.0740575491     -53.3692887948      -0.0359872980      -0.6976095007       0.0028889489       0.0022620764       0.0001770805      -0.0000742216      -0.0295005211       0.2186824428      -0.0049996206      -0.0001066623      -0.2064241265       0.0001332042
      1.6000000000  -14508.5462659413   19003.8277065214      42.7093980680    1254.6877939837    -677.5966292342      -3.3893091037   19020.4197985334     -12.1662547769     -53.4700860884      -0.0326975299      -0.7005612138       0.0028814515       0.0022680089       0.0002464394      -0.0000622552      -0.0295325573       0.2181814282      -0.0050183986      -0.0002873946      -0.2052848115       0.0001271115
      1.7000000000  -14383.2965675777   18935.8543797452      42.3706964384    1250.3023183484    -681.8679883354      -3.3844751244   18952.1621417115     -12.2600657050     -53.5702623704      -0.0298211027      -0.7035160965       0.0028738167       0.0022726099       0.0002231675      -0.0000744315      -0.0295652716       0.2176785039      -0.0050388663      -0.0002496637      -0.2041373456       0.0001218498
      1.8000000000  -14258.4865908293   18867.4544839691      42.0325002639    1245.8933434365    -686.1279544848      -3.3796031183   18883.4813600173     -12.3555108872     -53.6695742389      -0.0315528081      -0.7064740795       0.0028664468       0.0022787246       0.0001295904      -0.0000910396      -0.0295958351       0.2171737057      -0.0050577497      -0.0001472645      -0.2029813047       0.0001147219
      1.9000000000  -14134.1186781252   18798.6291832197      41.6948213195    1241.4609372445    -690.3760720790      -3.3742793525   18814.3785968712     -12.4526087032     -53.7677121583      -0.0322622167      -0.7094352602       0.0028589673       0.0022852683       0.0001367545      -0.0000818282      -0.0296270593       0.2166668983      -0.0050772480      -0.0000817442      -0.2018175019       0.0001115777
      2.0000000000  -14010.1951770962   18729.3796722731      41.3576710659    1237.0051579497    -694.6120911388      -3.3689365268   18744.8550263494     -12.5513814548     -53.8645472845      -0.0297763354      -0.7123997845       0.0028514000       0.0022912114       0.0001999816      -0.0000689360      -0.0296651439       0.2161578992      -0.0051035920      -0.0002777180      -0.2006460372       0.0001074610
      2.1000000000  -13886.7184369262   18659.7071842095      41.0210597291    1232.5256587917    -698.8355596008      -3.3635020691   18674.9118607529     -12.6518545510     -53.9599453332      -0.0260886940      -0.7153674430       0.0028436339       0.0022962336       0.0002490421      -0.0000683660      -0.0296974493       0.2156468804      -0.0051242616      -0.0004675577      -0.1994660663       0.0001018236
      2.2000000000  -13763.6908153114   18589.6129744360      40.6849983288    1228.0227028359    -703.0463042920      -3.3577543447   18604.5503346371     -12.7541241342     -54.0553242239      -0.0248507928      -0.7183391686       0.0028359361       0.0023014966       0.0001938855      -0.0000833834      -0.0297336727       0.2151328726      -0.0051509535      -0.0000957954      -0.1982794607       0.0000969001
      2.3000000000  -13641.1146603380   18519.0983351916      40.3495008373    1223.4963023855    -707.2441363524      -3.3521046117   18533.7717192862     -12.8581266605     -54.1486504390      -0.0255283903      -0.7213143541       0.0028284025       0.0023075097       0.0001444703      -0.0000905652      -0.0297686672       0.2146164454      -0.0051753719      -0.0002607161      -0.1970857201       0.0000908888
      2.4000000000  -13518.9923365188   18448.1645982843      40.0145747949    1218.9462022124    -711.4283532730      -3.3465456759   18462.5773254996     -12.9639433245     -54.2409308843      -0.0264568380      -0.7242933387       0.0028208202       0.0023135124       0.0001151112      -0.0000894806      -0.0298089655       0.2140972200      -0.0052057225      -0.0002946889      -0.1958844247       0.0000853503
      2.5000000000  -13397.3262059014   18376.8131198464      39.6802325749    1214.3725014379    -715.5988741231      -3.3402488890   18390.9684883151     -13.0715824433     -54.3317266700      -0.0249054904      -0.7272762564       0.0028130449       0.0023193470       0.0001752821      -0.0000786824      -0.0298498976       0.2135750221      -0.0052366749      -0.0005103096      -0.1946762560       0.0000848217
      2.6000000000  -13276.1186355434   18305.0452950168      39.3464860373    1209.7751269415    -719.7552122223      -3.3343824643   18318.9465817017     -13.1811227834     -54.4218627318      -0.0229403834      -0.7302634473       0.0028052310       0.0023251960       0.0002036489      -0.0000719517      -0.0298913657       0.2130494728      -0.0052695566      -0.0003093070      -0.1934615544       0.0000798877
      2.7000000000  -13155.3719902241   18232.8625562135      39.0133451945    1205.1538737168    -723.8971145379      -3.3285484122   18246.5130168227     -13.2925406058     -54.5102727629      -0.0198769153      -0.7332547361       0.0027972025       0.0023299050       0.0002228095      -0.0000733937      -0.0299342393       0.2125207062      -0.0053037204      -0.0003333068      -0.1922395396       0.0000751972
      2.8000000000  -13035.0886416695   18160.2663701260      38.6808223625    1200.5090835549    -728.0241297274      -3.3221882838   18173.6692390507     -13.4058883867     -54.5973329754      -0.0180822131      -0.7362505372       0.0027892766       0.0023353505       0.0002124481      -0.0000775529      -0.0299805223       0.2119882685      -0.0053416340      -0.0004064017      -0.1910121873       0.0000703964
      2.9000000000  -12915.2709582463   18087.2582351770      38.3489305663    1195.8405964626    -732.1359586687      -3.3158411998   18100.4167254036     -13.5212113080     -54.6831905843      -0.0168632436      -0.7392508911       0.0027813206       0.0023407508       0.0001816087      -0.0000849881      -0.0300262461       0.2114520774      -0.0053797138      -0.0003597751      -0.1897785538       0.0000656180
      3.0000000000  -12795.9213195149   18013.8396927277      38.0176786232    1191.1482270992    -736.2321411751      -3.3094904281   18026.7569957860     -13.6385388941     -54.7677795846      -0.0166410186      -0.7422561243       0.0027733447       0.0023460954       0.0001450324      -0.0000919357      -0.0300787285       0.2109117638      -0.0054250982      -0.0004074388      -0.1885384246       0.0000608725
      3.1000000000  -12677.0420961392   17940.0123191774      37.6870778691    1186.4320391472    -740.3125578876      -3.3026411965   17952.6916050473     -13.7578835959     -54.8507793398      -0.0160460907      -0.7452665135       0.0027653558       0.0023519914       0.0001465328      -0.0000897914      -0.0301298988       0.2103670090      -0.0054691080      -0.0003754350      -0.1872942511       0.0000565140
      3.2000000000  -12558.6356678631   17865.7777218716      37.3571405828    1181.6924759852    -744.3765683226      -3.2960907801   17878.2221389310     -13.8793313281     -54.9327584509      -0.0158542504      -0.7482814709       0.0027573343       0.0023575037       0.0001407686      -0.0000949238      -0.0301806032       0.2098183569      -0.0055141472      -0.0001602221      -0.1860440860       0.0000519735
      3.3000000000  -12440.7044069391   17791.1375627834      37.0278763850    1176.9287960690    -748.4238626109      -3.2894226841   17803.3502377151     -14.0028005366     -55.0122101323      -0.0145546050      -0.7513019525       0.0027492314       0.0023631626       0.0001572353      -0.0000938062      -0.0302341119       0.2092648079      -0.0055604622      -0.0005327748      -0.1847877737       0.0000475215
      3.4000000000  -12323.2507583675   17716.0934501365      36.6993113890    1172.1391513629    -752.4572339679      -3.2820451909   17728.0774880070     -14.1132441354     -55.1337303232      -0.0207832236      -0.7542485233       0.0027520057       0.0023262126      -0.0005661778       0.0001373159      -0.0272068989       0.2087858036      -0.0026456961       0.0502021719      -0.1834559779       0.0000596340
      3.5000000000  -12206.2769618123   17640.6469857944      36.3714148315    1167.3358888408    -756.4665005584      -3.2757544078   17652.4054695833     -14.2292414779     -54.9702571235      -0.0271679735      -0.7569119317       0.0027526315       0.0022813096      -0.0000575263      -0.0001252314      -0.0272588590       0.2085904812      -0.0025043951      -0.0276431129      -0.1818292921       0.0000768737
      3.6000000000  -12089.7839583421   17564.8010536227      36.0441399398    1162.5207898375    -760.4485944896      -3.2693171947   17576.3370416975     -14.3584889450     -54.9962829301      -0.0190816090      -0.7598063321       0.0027321524       0.0023045146       0.0006879753      -0.0002414720      -0.0306269868       0.2081646350      -0.0058630082      -0.0308341381      -0.1804218372       0.0000583437
      3.7000000000  -11973.7736569776   17488.5578101687      35.7175578177    1157.6801485470    -764.4140435309      -3.2621333867   17499.8743381538     -14.4953275537     -55.1554590477      -0.0074951685      -0.7629804688       0.0027093844       0.0023752403       0.0008699575      -0.0002084693      -0.0324617604       0.2074596038      -0.0077503722      -0.0076730493      -0.1792858718       0.0000288364
      3.8000000000  -11858.2489925483   17411.9186605811      35.3917357410    1152.8079741088    -768.3667854892      -3.2543597980   17423.0187432338     -14.6338731886     -55.3228123250      -0.0007987682      -0.7662300514       0.0026937440       0.0024363572       0.0005664104      -0.0001209861      -0.0323090207       0.2066796440      -0.0076268733       0.0064722391      -0.1782175649       0.0000066826
      3.9000000000  -11743.2130613710   17334.8849585447      35.0667020199    1147.9060317471    -772.3046042721      -3.2463356432   17345.7715899553     -14.7727751415     -55.4486888656       0.0016801428      -0.7694235892       0.0026868701       0.0024608151       0.0001653787      -0.0000527991      -0.0315399320       0.2059561628      -0.0068606580       0.0089262721      -0.1770802723       0.0000005851
      4.0000000000  -11628.6687669170   17257.4582529720      34.7424678561    1142.9748401819    -776.2270813349      -3.2383388258   17268.1344060935     -14.9206143903     -55.5894883707      -0.0026796291      -0.7724473945       0.0026850109       0.0024500734      -0.0001979889      -0.0000287613      -0.0279053951       0.2054027479      -0.0033673625       0.0654232516      -0.1757686548       0.0000076867
      4.1000000000  -11514.6189698953   17179.6401049076      34.4190353229    1138.0138212332    -780.1359148635      -3.2306976754   17190.1087313881     -15.0873913552     -55.7886414715      -0.0064165577      -0.7747832680       0.0026836586       0.0024231012      -0.0002600106       0.0000094369      -0.0170116968       0.2055374874       0.0073186742       0.1525377866      -0.1737805326       0.0000148095
      4.2000000000  -11401.0659676964   17101.4322765172      34.0963626858    1133.0533729227    -784.0090656102      -3.2227776009   17111.6963056019     -15.2044692478     -54.9913658825      -0.0107442091      -0.7759144040       0.0026803297       0.0023886638      -0.0003200256      -0.0000015381      -0.0072635647       0.2068771116       0.0173125945       0.0556437926      -0.1705902339       0.0000283591
      4.3000000000  -11288.0065492158   17022.8408461502      33.7744474991    1128.1440838392    -787.8066075993      -3.2153875521   17032.9031748613     -15.3285571411     -54.0575320544      -0.0152247808      -0.7764884851       0.0026733468       0.0023511079      -0.0003457846      -0.0000343715      -0.0050313330       0.2087742265       0.0196780363       0.0036564937      -0.1668727303       0.0000415845
      4.4000000000  -11175.4353637172   16943.8735282179      33.4532939266    1123.2881921628    -791.5272302048      -3.2075368260   16953.7370179407     -15.4625808851     -53.1695687189      -0.0141553851      -0.7770014114       0.0026623575       0.0023142979      -0.0001951135      -0.0000486260      -0.0053096538       0.2107333637       0.0194261234      -0.0033193321      -0.1631419347       0.0000502349
      4.5000000000  -11063.3472654802   16864.5378601709      33.1329262628    1118.4818786946    -795.1738818424      -3.1997726762   16874.2053375104     -15.6029791822     -52.3134172314      -0.0180958694      -0.7775344856       0.0026529233       0.0022888185      -0.0001127388      -0.0000052425      -0.0052166399       0.2126736711       0.0195140471       0.0048307156      -0.1594856330       0.0000567438
      4.6000000000  -10951.7373594650   16784.8412146829      32.8133594619    1113.7245151459    -798.7465287438      -3.1916420137   16794.3154723598     -15.7464927095     -51.4360442133      -0.0225330607      -0.7780213876       0.0026461610       0.0022619515      -0.0002553337      -0.0000113202      -0.0044616932       0.2146618887       0.0202780648       0.0090747656      -0.1558381669       0.0000674875
      4.7000000000  -10840.6006346645   16704.7910802262      32.4945984998    1109.0187116216    -802.2432120384      -3.1836024936   16714.0748773348     -15.8924865801     -50.5204645957      -0.0262730087      -0.7784240224       0.0026391713       0.0022293072      -0.0003023908      -0.0000119679      -0.0036307383       0.2167365295       0.0211369750       0.0075377607      -0.1521647747       0.0000791675
      4.8000000000  -10729.9318237366   16624.3951749513      32.1766464488    1104.3665552004    -805.6617289773      -3.1753399399   16633.4912369903     -16.0418262923     -49.5794243283      -0.0297705326      -0.7787552874       0.0026335912       0.0021997198      -0.0001997054       0.0000512946      -0.0030351576       0.2188851652       0.0217669665       0.0053984791      -0.1484778945       0.0000855961
      4.9000000000  -10619.7254747652   16543.6613927167      31.8595112895    1099.7695786240    -809.0007288998      -3.1672896039   16552.5724117421     -16.1949360045     -48.6240538883      -0.0378292687      -0.7790364622       0.0026327233       0.0021675220      -0.0004287991       0.0000199615      -0.0025965351       0.2210870157       0.0222405847       0.0046371206      -0.1447997999       0.0001001465
      5.0000000000  -10509.9759942490   16462.5977871306      31.5431635948    1095.2288524106    -812.2582457710      -3.1594698860   16471.3264220078     -16.3573801058     -47.6839452369      -0.0390709221      -0.7793419436       0.0026240597       0.0021222986      -0.0003509789      -0.0000309207      -0.0033183377       0.2232681325       0.0215558852       0.0044260839      -0.1412059808       0.0001123174
      5.1000000000  -10400.6780123458   16381.2122952305      31.2276241730    1090.7396137533    -815.4385333466      -3.1512226102   16389.7611724827     -16.5193693725     -46.7517874307      -0.0417092312      -0.7796174474       0.0026147055       0.0020894561      -0.0002645810      -0.0000345153      -0.0020112281       0.2254833379       0.0228777671       0.0167355920      -0.1376459410       0.0001220920
      5.2000000000  -10291.8261805068   16299.5128098968      30.9129109778    1086.3067409384    -818.5370525144      -3.1431230491   16307.8845242048     -16.6810645447     -45.7374917590      -0.0439196511      -0.7797456691       0.0026089046       0.0020674518      -0.0002205913       0.0000365459      -0.0006689660       0.2278504689       0.0242848838       0.0107110614      -0.1340023474       0.0001260491
      5.3000000000  -10183.4145973625   16217.5077071143      30.5990285117    1081.9351330302    -821.5505419431      -3.1346024122   16225.7048208974     -16.8456897744     -44.6873253423      -0.0523408466      -0.7797797764       0.0026074426       0.0020396026      -0.0003739793       0.0000231511      -0.0001279072       0.2303169265       0.0248988739       0.0033782451      -0.1303291618       0.0001389572
      5.4000000000  -10075.4370851161   16135.2055929964      30.2859595992    1077.6254017124    -824.4773634681      -3.1267217115   16143.2306364644     -17.0149354326     -43.6394520612      -0.0537057942      -0.7797852348       0.0026030276       0.0020052335      -0.0002991683       0.0000256807       0.0000212728       0.2328178104       0.0251116825       0.0024987662      -0.1266992650       0.0001481843
      5.5000000000   -9967.8874763177   16052.6151179904      29.9736971176    1073.3769358156    -827.3177860909      -3.1184209326   16060.4705896685     -17.1879986794     -42.5930424188      -0.0572955471      -0.7797766129       0.0025937907       0.0019678658      -0.0003215006      -0.0000587198       0.0001876467       0.2353391563       0.0253438702       0.0026867488      -0.1231253942       0.0001617247
      5.6000000000   -9860.7588267262   15969.7457921393      29.6622627147    1069.2117110202    -830.0483515965      -3.1101551285   15977.4341581790     -17.3775410704     -41.1630545905      -0.0576455664      -0.7798302372       0.0025823668       0.0019389836      -0.0002794788      -0.0000296374      -0.0013763891       0.2378053376       0.0238634070      -0.0027334066      -0.1196927393       0.0001650595
      5.7000000000   -9754.0433497775   15886.6081618564      29.3516968867    1065.1062582767    -832.6911484911      -3.1010380408   15894.1318552848     -17.5611283491     -40.2455283528      -0.0591113905      -0.7799141116       0.0025750594       0.0019128865      -0.0001800337       0.0000544084      -0.0000034585       0.2402491477       0.0252661332       0.0199771962      -0.1163737846       0.0001681415
      5.8000000000   -9647.7357493726   15803.2102391096      29.0420127026    1061.0553206680    -835.2533834954      -3.0925603389   15810.5716642160     -17.7402501229     -39.2462395739      -0.0670532331      -0.7798222147       0.0025746559       0.0018838547      -0.0003683031       0.0000371979       0.0016573831       0.2428772197       0.0270383922       0.0107948689      -0.1129510786       0.0001796187
      5.9000000000   -9541.8303321426   15719.5602952437      28.7331788802    1057.0626654912    -837.7317126234      -3.0842610155   15726.7618274130     -17.9213487984     -38.2426047826      -0.0682787770      -0.7796264881       0.0025698359       0.0018475840      -0.0003482591      -0.0000224574       0.0020942802       0.2456182084       0.0275921112       0.0015133053      -0.1094822209       0.0001916006
      6.0000000000   -9436.3213112551   15635.6666579517      28.4251915968    1053.1267948632    -840.1277993758      -3.0755379051   15642.7106439825     -18.1063375718     -37.2831653589      -0.0708593113      -0.7794224497       0.0025594092       0.0018151546      -0.0002906577      -0.0000516818       0.0019524694       0.2483772584       0.0275564313      -0.0008995523      -0.1060687903       0.0001986823
      6.1000000000   -9331.2032201410   15551.5373731293      28.1180720681    1049.2435802019    -842.4450186717      -3.0666417177   15558.4261321621     -18.2947086034     -36.3708863968      -0.0719490900      -0.7792348041       0.0025486037       0.0017892767      -0.0002213294      -0.0000101750       0.0018238577       0.2511303462       0.0275321044       0.0006110382      -0.1027344351       0.0002002840
      6.2000000000   -9226.4709404653   15467.1801985959      27.8118432334    1045.4100536490    -844.6859295554      -3.0577352952   15473.9160230560     -18.4857014776     -35.4944096944      -0.0738943007      -0.7790534574       0.0025409999       0.0017631077      -0.0002573517       0.0000011384       0.0018216858       0.2538882299       0.0276410441       0.0017261093      -0.0994680382       0.0002063231
      6.3000000000   -9122.1196381510   15382.6026547216      27.5065042872    1041.6236696085    -846.8527647235      -3.0488697930   15389.1878111288     -18.6791289374     -34.6473591363      -0.0766425885      -0.7788697295       0.0025349200       0.0017362519      -0.0002382577       0.0000187813       0.0018532054       0.2566602283       0.0277929554       0.0017787055      -0.0962557094       0.0002117648
      6.4000000000   -9018.1447062342   15297.8120599920      27.2020555027    1037.8822536959    -848.9472159717      -3.0400073067   15304.2487896634     -18.8750924231     -33.8288888431      -0.0802972370      -0.7786840708       0.0025307509       0.0017092168      -0.0002490850       0.0000396288       0.0018488654       0.2594465374       0.0279175847       0.0010398061      -0.0930979200       0.0002172610
      6.5000000000   -8914.5417698483   15212.8155529695      26.8984867511    1034.1833588166    -850.9714019550      -3.0313668820   15219.1060727276     -19.0738842591     -33.0409725540      -0.0890637746      -0.7785012593       0.0025282995       0.0016813289      -0.0003278970       0.0000081216       0.0017984967       0.2622430227       0.0280017533       0.0004260011      -0.0899967885       0.0002266603
      6.6000000000   -8811.3067090265   15127.6200471716      26.5957745617    1030.5205839403    -852.9314106907      -3.0227526661   15133.7665500334     -19.2667564277     -32.8855562531      -0.0893030954      -0.7783244877       0.0025199915       0.0016527290      -0.0002238067      -0.0000249740       0.0017292987       0.2650471041       0.0280716347       0.0005676060      -0.0869484138       0.0002313962
      6.7000000000   -8708.4380380228   15042.2297610855      26.2939049940    1026.8592957590    -854.8629918196      -3.0144986158   15048.2344202055     -19.4713680396     -32.1216599271      -0.0903202349      -0.7781581296       0.0025089649       0.0016322433      -0.0001390619      -0.0000561963       0.0015933090       0.2678548698       0.0280791728       0.0001543818      -0.0839202934       0.0002349270
      6.8000000000   -8605.9335372032   14956.6497281687      25.9928913308    1023.2371388861    -856.7260175587      -3.0059199760   14962.5146960020     -19.6796681969     -31.3549481992      -0.0910624825      -0.7780042065       0.0024998805       0.0016163564      -0.0001550231       0.0000008109       0.0014938800       0.2706648360       0.0281279989       0.0008341388      -0.0809568846       0.0002337735
      6.9000000000   -8503.7892966600   14870.8868196011      25.6927361557    1019.6541288601    -858.5205057952      -2.9973100434   14876.6142258532     -19.8914470942     -30.5829318690      -0.0939917379      -0.7778574859       0.0024942209       0.0015953214      -0.0002032964       0.0000252171       0.0014487240       0.2734829125       0.0282379271       0.0014122997      -0.0780519858       0.0002371341
      7.0000000000   -8402.0013955598   14784.9479586761      25.3934421750    1016.1104046826    -860.2450445630      -2.9886819605   14790.5399106005     -20.1066032641     -29.8042978882      -0.0978637222      -0.7777139698       0.0024911998       0.0015707113      -0.0002350546       0.0000544629       0.0014217249       0.2763137854       0.0283745784       0.0013789282      -0.0752034442       0.0002406141
      7.1000000000   -8300.5658951821   14698.8401466003      25.0949771074    1012.6061267757    -861.8994002178      -2.9806312826   14704.2987292903     -20.3252466459     -29.0208622565      -0.1019508344      -0.7775736168       0.0024864277       0.0015418279      -0.0002478015      -0.0000007418       0.0013834748       0.2791581921       0.0285071672       0.0011961936      -0.0724105257       0.0002480799
      7.2000000000   -8199.4788496648   14612.5704444880      24.7973340441    1009.1413037831    -863.4827569553      -2.9723856026   14617.8977211732     -20.5475028126     -28.2351318423      -0.1036543728      -0.7774377946       0.0024782755       0.0015145376      -0.0002277282      -0.0000223652       0.0013358016       0.2820154914       0.0286369266       0.0014177882      -0.0696761491       0.0002510856
      7.3000000000   -8098.7349103900   14526.1473886799      24.5005320837    1005.7503852734    -864.9598337322      -2.9637778904   14531.3453992521     -20.7760708057     -26.8922045778      -0.1024138331      -0.7774190636       0.0024686703       0.0014880525      -0.0002382464      -0.0000329522      -0.0009378434       0.2847739992       0.0265705576      -0.0076338840      -0.0671378469       0.0002537667
      7.4000000000   -7998.3277747594   14439.5806283280      24.2046045268    1002.3971328008    -866.3648909259      -2.9547999958   14444.6513885399     -21.0107889339     -26.2427022150      -0.1026155837      -0.7774811132       0.0024599257       0.0014633134      -0.0002204683       0.0000336489       0.0000483851       0.2874710070       0.0276896660       0.0190625439      -0.0647491634       0.0002521313
      7.5000000000   -7898.2544013639   14352.8766164389      23.9095628061     999.0766093140    -867.7034957026      -2.9461087007   14357.8221223988     -21.2417661255     -25.4854533811      -0.1067434903      -0.7773906487       0.0024577069       0.0014381183      -0.0002409871       0.0000675516       0.0015911460       0.2903405566       0.0294544829       0.0124476172      -0.0622609846       0.0002546854
      7.6000000000   -7798.5111844577   14266.0422816193      23.6153810340     995.7944108197    -868.9709039932      -2.9374561861   14270.8645093450     -21.4744139677     -24.6869602175      -0.1098879112      -0.7771988883       0.0024510041       0.0014050113      -0.0002730686      -0.0000154857       0.0020858674       0.2933321860       0.0301858654       0.0024364407      -0.0597183350       0.0002615828
      7.7000000000   -7699.0942080114   14179.0848555528      23.3220614753     992.5515335577    -870.1656109100      -2.9289672642   14183.7857608730     -21.7112141090     -23.9002855429      -0.1109097134      -0.7770019218       0.0024423583       0.0013807590      -0.0001873572      -0.0000171856       0.0017801745       0.2963506546       0.0301116822      -0.0021359072      -0.0572227815       0.0002632284
      7.8000000000   -7599.9996490981   14092.0115371691      23.0296126773     989.3456577164    -871.2890928512      -2.9200617016   14096.5930561302     -21.9522158425     -23.1448764175      -0.1119380958      -0.7768467049       0.0024335683       0.0013603892      -0.0001671049      -0.0000200244       0.0013489501       0.2993498685       0.0299075765      -0.0014096175      -0.0548228045       0.0002647420
      7.9000000000   -7501.2239146304   14004.8293585526      22.7380443046     986.1746469652    -872.3430544292      -2.9110891149   14009.2934079757     -22.1967872752     -22.4121934003      -0.1120687507      -0.7767247202       0.0024260737       0.0013401990      -0.0001627264       0.0000543193       0.0011277105       0.3023392095       0.0299181890       0.0011579111      -0.0525066353       0.0002617595
      8.0000000000   -7402.7640265756   13917.5449558115      22.4473646984     983.0263501352    -873.3353880127      -2.9025658054   13921.8934342824     -22.4759689382     -21.9136610128      -0.1204372321      -0.7767806739       0.0024265022       0.0013159978      -0.0002363804       0.0000485612      -0.0014474326       0.3051748294       0.0275805912       0.0032749286      -0.0503980652       0.0002671958
      8.1000000000   -7304.6179517592   13830.1642101277      22.1575257541     979.8993060705    -874.2691897991      -2.8942941161   13834.3989993101     -22.7289932142     -21.2961463142      -0.1220576936      -0.7768608376       0.0024227599       0.0012903302      -0.0002081985       0.0000006486       0.0001425040       0.3080111977       0.0293753729       0.0237781188      -0.0483725411       0.0002722491
      8.2000000000   -7206.7831763185   13742.6933196289      21.8685139205     976.8018804577    -875.1369409511      -2.8859930415   13746.8162838910     -22.9781559648     -20.5510044026      -0.1234678329      -0.7767457240       0.0024143060       0.0012660267      -0.0002091463      -0.0000332430       0.0019382105       0.3110686373       0.0314585871       0.0142829366      -0.0462001023       0.0002727756
